Date,Close
2023-08-05,80.17807356143837
2023-08-06,81.09895798090685
2023-08-07,80.32457979434481
2023-08-08,81.34668134780232
2023-08-09,80.73328550041595
2023-08-10,81.61494866586875
2023-08-11,79.93352876824343
2023-08-12,81.09942111269841
2023-08-13,81.79453801895214
2023-08-14,81.17263389139892
2023-08-15,81.5963085897652
2023-08-16,81.5328082095834
2023-08-17,80.53360153814991
2023-08-18,81.05981227555185
2023-08-19,81.48248933766183
2023-08-20,79.16581136102283
2023-08-21,78.67076550399726
2023-08-22,79.90844291892321
2023-08-23,81.28998155846784
2023-08-24,83.34433134214035
2023-08-25,80.79598057512175
2023-08-26,81.47299241433376
2023-08-27,82.40974161016969
2023-08-28,80.57972359113975
2023-08-29,80.07892181681972
2023-08-30,80.19325183405249
2023-08-31,79.67487946588689
2023-09-01,79.38052835181878
2023-09-02,79.59135750351031
2023-09-03,80.42341111893839
2023-09-04,81.443709031683
2023-09-05,80.98577445763478
2023-09-06,82.41790844064512
2023-09-07,85.90887225157974
2023-09-08,85.28886020745946
2023-09-09,83.30016274677637
2023-09-10,82.05044235101226
2023-09-11,82.23488857725883
2023-09-12,84.1248919681038
2023-09-13,82.7099483942384
2023-09-14,84.04056812821952
2023-09-15,81.13626186594149
2023-09-16,80.30925631905063
2023-09-17,79.14538798148328
2023-09-18,77.9435793491458
2023-09-19,78.48015394191843
2023-09-20,79.17249345577065
2023-09-21,76.7287749816772
2023-09-22,75.16951986981672
2023-09-23,78.14445055428052
2023-09-24,80.56206876218135
2023-09-25,80.41707613000881
2023-09-26,79.72283409024429
2023-09-27,77.77565379902174
2023-09-28,75.26011555321287
2023-09-29,76.17449946630177
2023-09-30,75.96806681856691
2023-10-01,75.7680403473507
2023-10-02,76.98605358603771
2023-10-03,75.1206239493072
2023-10-04,76.11233118716655
2023-10-05,76.66595211163289
2023-10-06,76.44470726471668
2023-10-07,78.8371311453343
2023-10-08,79.37421678021263
2023-10-09,76.68580549483302
2023-10-10,78.31157136384176
2023-10-11,77.9766790054342
2023-10-12,77.88743676433032
2023-10-13,76.95305139537699
2023-10-14,78.18737658700186
2023-10-15,80.63016958136538
2023-10-16,80.62175350270404
2023-10-17,80.46062211569522
2023-10-18,81.81099973670015
2023-10-19,79.02052177591024
2023-10-20,76.68262169731352
2023-10-21,76.55396410141812
2023-10-22,74.93836254169885
2023-10-23,75.08761222830951
2023-10-24,74.23503371452574
2023-10-25,74.01075837968126
2023-10-26,72.23814283541829
2023-10-27,71.07665920245401
2023-10-28,70.35783150104652
2023-10-29,71.67653303609487
2023-10-30,70.30224596708922
2023-10-31,71.3395949839313
2023-11-01,71.80926393608613
2023-11-02,71.78248652657395
2023-11-03,70.05398304636171
2023-11-04,67.24100292728178
2023-11-05,67.66135512069334
2023-11-06,68.71431883576952
2023-11-07,67.59247632971426
2023-11-08,65.78939712132309
2023-11-09,66.72409352613623
2023-11-10,66.19772440407517
2023-11-11,65.75861960953144
2023-11-12,65.09642428483737
2023-11-13,62.920436223722085
2023-11-14,62.93270797998175
2023-11-15,61.953192648522844
2023-11-16,61.316219668289406
2023-11-17,59.66905543120125
2023-11-18,58.91268050821718
2023-11-19,59.19325255684266
2023-11-20,57.19351978042082
2023-11-21,57.52207115119464
2023-11-22,56.71092926124088
2023-11-23,56.673562804321854
2023-11-24,56.28442517287428
2023-11-25,58.134968338731
2023-11-26,57.50087259085434
2023-11-27,55.91921474941058
2023-11-28,56.505301352113776
2023-11-29,55.338071172535884
2023-11-30,56.823632842024
2023-12-01,57.219167168203114
2023-12-02,59.3978439552096
2023-12-03,58.727404013239216
2023-12-04,58.935792875251686
2023-12-05,59.33393897016914
2023-12-06,58.7903129967594
2023-12-07,58.680328124482905
2023-12-08,58.48559400017583
2023-12-09,57.87203742418834
2023-12-10,57.321411513481856
2023-12-11,58.291259406713785
2023-12-12,57.43769424276207
2023-12-13,56.772299384017465
2023-12-14,56.10270710579647
2023-12-15,55.5237541420542
2023-12-16,55.09075428862169
2023-12-17,55.09971967917324
2023-12-18,56.21861095965174
2023-12-19,57.09082170138574
2023-12-20,57.125947316029524
2023-12-21,54.72248946928715
2023-12-22,56.1207378563806
2023-12-23,55.82226366349633
2023-12-24,56.16974679681878
2023-12-25,59.919843145873145
2023-12-26,60.11113237221633
2023-12-27,59.7899244124924
2023-12-28,59.69821092056177
2023-12-29,59.96012616135718
2023-12-30,60.29506640865825
2023-12-31,62.27760520760656
